Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20200929yuanch_Connie_TCPA_60minDIA_b2-14.mzML
O43670	ZN207_HUMAN	ZNF207	BUB3-interacting and GLEBS motif-containing protein ZNF207	1.93014e+07
O43674	NDUB5_HUMAN	NDUFB5	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	1.2178e+07
O43678	NDUA2_HUMAN	NDUFA2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2	3.00063e+07
O43681	GET3_HUMAN	GET3	ATPase GET3	3.56501e+07
O43684	BUB3_HUMAN	BUB3	Mitotic checkpoint protein BUB3	5.78472e+07
O43704	ST1B1_HUMAN	SULT1B1	Sulfotransferase 1B1	1.154e+07
O43707	ACTN4_HUMAN	ACTN4	Alpha-actinin-4	1.14297e+09
O43719	HTSF1_HUMAN	HTATSF1	HIV Tat-specific factor 1	1.35558e+07
O43739;Q15438;Q99418;Q9UIA0	CYH1_HUMAN;CYH2_HUMAN;CYH3_HUMAN;CYH4_HUMAN	CYTH1;CYTH2;CYTH3;CYTH4	Cytohesin-3	4.35335e+06
O43747	AP1G1_HUMAN	AP1G1	AP-1 complex subunit gamma-1	4.27846e+07
O43752	STX6_HUMAN	STX6	Syntaxin-6	2.36738e+07
O43765	SGTA_HUMAN	SGTA	Small glutamine-rich tetratricopeptide repeat-containing protein alpha	1.99504e+07
O43772	MCAT_HUMAN	SLC25A20	Mitochondrial carnitine/acylcarnitine carrier protein	1.39454e+07
O43776	SYNC_HUMAN	NARS1	Asparagine--tRNA ligase, cytoplasmic	4.51129e+07
O43795	MYO1B_HUMAN	MYO1B	Unconventional myosin-Ib	7.65821e+07
O43809	CPSF5_HUMAN	NUDT21	Cleavage and polyadenylation specificity factor subunit 5	4.4734e+07
O43813	LANC1_HUMAN	LANCL1	Glutathione S-transferase LANCL1	5.632e+07
O43815	STRN_HUMAN	STRN	Striatin	3.87644e+07
O43818	U3IP2_HUMAN	RRP9	U3 small nucleolar RNA-interacting protein 2	5.49362e+06
O43823	AKAP8_HUMAN	AKAP8	A-kinase anchor protein 8	1.78519e+06
O43837	IDH3B_HUMAN	IDH3B	Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial	3.5737e+07
O43847	NRDC_HUMAN	NRDC	Nardilysin	6.7908e+06
O43852	CALU_HUMAN	CALU	Calumenin	1.18986e+08
O43865	SAHH2_HUMAN	AHCYL1	S-adenosylhomocysteine hydrolase-like protein 1	5.4555e+07
O43866	CD5L_HUMAN	CD5L	CD5 antigen-like	2.13774e+07
O43920	NDUS5_HUMAN	NDUFS5	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5	1.02484e+07
O43924	PDE6D_HUMAN	PDE6D	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta	7.1497e+06
O60216	RAD21_HUMAN	RAD21	Double-strand-break repair protein rad21 homolog	2.76795e+07
O60218	AK1BA_HUMAN	AKR1B10	Aldo-keto reductase family 1 member B10	1.02112e+08
O60231	DHX16_HUMAN	DHX16	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	4.96681e+06
O60232	ZNRD2_HUMAN	ZNRD2	Protein ZNRD2	1.18189e+07
O60234	GMFG_HUMAN	GMFG	Glia maturation factor gamma	3.53763e+07
O60237	MYPT2_HUMAN	PPP1R12B	Protein phosphatase 1 regulatory subunit 12B	3.38132e+07
O60240	PLIN1_HUMAN	PLIN1	Perilipin-1	2.38061e+07
O60256	KPRB_HUMAN	PRPSAP2	Phosphoribosyl pyrophosphate synthase-associated protein 2	1.49067e+07
O60264	SMCA5_HUMAN	SMARCA5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	1.48249e+07
O60271	JIP4_HUMAN	SPAG9	C-Jun-amino-terminal kinase-interacting protein 4	1.60215e+07
O60306	AQR_HUMAN	AQR	RNA helicase aquarius	5.82247e+06
O60313	OPA1_HUMAN	OPA1	Dynamin-like 120 kDa protein, mitochondrial	3.11241e+07
O60341	KDM1A_HUMAN	KDM1A	Lysine-specific histone demethylase 1A	1.14058e+07
O60343	TBCD4_HUMAN	TBC1D4	TBC1 domain family member 4	1.21259e+07
O60437	PEPL_HUMAN	PPL	Periplakin	1.10892e+09
O60443	GSDME_HUMAN	GSDME	Gasdermin-E	3.98781e+06
O60476	MA1A2_HUMAN	MAN1A2	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB	2.90486e+06
O60488	ACSL4_HUMAN	ACSL4	Long-chain-fatty-acid--CoA ligase 4	4.43287e+06
O60493	SNX3_HUMAN	SNX3	Sorting nexin-3	4.58257e+07
O60499	STX10_HUMAN	STX10	Syntaxin-10	1.10949e+07
O60502	OGA_HUMAN	OGA	Protein O-GlcNAcase	7.09008e+06
O60504	VINEX_HUMAN	SORBS3	Vinexin	2.3504e+07
O60506	HNRPQ_HUMAN	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q	1.91986e+08
O60508	PRP17_HUMAN	CDC40	Pre-mRNA-processing factor 17	1.13656e+07
O60524	NEMF_HUMAN	NEMF	Ribosome quality control complex subunit NEMF	2.75838e+06
O60547	GMDS_HUMAN	GMDS	GDP-mannose 4,6 dehydratase	6.42239e+07
O60565	GREM1_HUMAN	GREM1	Gremlin-1	1.15251e+07
O60568	PLOD3_HUMAN	PLOD3	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	2.41556e+07
O60573	IF4E2_HUMAN	EIF4E2	Eukaryotic translation initiation factor 4E type 2	7.74945e+06
O60610	DIAP1_HUMAN	DIAPH1	Protein diaphanous homolog 1	2.57628e+07
O60613	SEP15_HUMAN	SELENOF	Selenoprotein F	6.75604e+06
O60645	EXOC3_HUMAN	EXOC3	Exocyst complex component 3	8.33826e+06
O60656;Q9HAW7	UD17_HUMAN;UD19_HUMAN	UGT1A7;UGT1A9	UDP-glucuronosyltransferase 1A9	1.12069e+07
O60664	PLIN3_HUMAN	PLIN3	Perilipin-3	1.27556e+08
O60684	IMA7_HUMAN	KPNA6	Importin subunit alpha-7	1.09776e+07
O60687	SRPX2_HUMAN	SRPX2	Sushi repeat-containing protein SRPX2	5.32902e+06
O60701	UGDH_HUMAN	UGDH	UDP-glucose 6-dehydrogenase	6.42395e+07
O60704	TPST2_HUMAN	TPST2	Protein-tyrosine sulfotransferase 2	9.01681e+06
O60716	CTND1_HUMAN	CTNND1	Catenin delta-1	6.7089e+07
O60739;P41567	EIF1B_HUMAN;EIF1_HUMAN	EIF1;EIF1B	Eukaryotic translation initiation factor 1b	2.76242e+07
O60749	SNX2_HUMAN	SNX2	Sorting nexin-2	4.61688e+07
O60762	DPM1_HUMAN	DPM1	Dolichol-phosphate mannosyltransferase subunit 1	2.23132e+07
O60763	USO1_HUMAN	USO1	General vesicular transport factor p115	1.90626e+08
O60783	RT14_HUMAN	MRPS14	Small ribosomal subunit protein uS14m	8.85999e+06
O60784	TOM1_HUMAN	TOM1	Target of Myb1 membrane trafficking protein	9.85951e+06
O60825	F262_HUMAN	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2	2.99971e+07
O60826	CCD22_HUMAN	CCDC22	Coiled-coil domain-containing protein 22	2.38984e+07
O60831	PRAF2_HUMAN	PRAF2	PRA1 family protein 2	2.75506e+07
O60832	DKC1_HUMAN	DKC1	H/ACA ribonucleoprotein complex subunit DKC1	2.38852e+07
O60841	IF2P_HUMAN	EIF5B	Eukaryotic translation initiation factor 5B	2.00305e+07
O60844	ZG16_HUMAN	ZG16	Zymogen granule membrane protein 16	1.18862e+07
O60861	GAS7_HUMAN	GAS7	Growth arrest-specific protein 7	3.32872e+06
O60869	EDF1_HUMAN	EDF1	Endothelial differentiation-related factor 1	2.28269e+07
O60879	DIAP2_HUMAN	DIAPH2	Protein diaphanous homolog 2	1.32409e+08
O60884	DNJA2_HUMAN	DNAJA2	DnaJ homolog subfamily A member 2	1.65657e+07
O60885	BRD4_HUMAN	BRD4	Bromodomain-containing protein 4	9.98479e+06
O60888	CUTA_HUMAN	CUTA	Protein CutA	3.46852e+07
O60907	TBL1X_HUMAN	TBL1X	F-box-like/WD repeat-containing protein TBL1X	5.66368e+06
O60925	PFD1_HUMAN	PFDN1	Prefoldin subunit 1	2.39632e+07
O60934	NBN_HUMAN	NBN	Nibrin	5.1477e+07
O60936	NOL3_HUMAN	NOL3	Nucleolar protein 3	1.44676e+06
O75023	LIRB5_HUMAN	LILRB5	Leukocyte immunoglobulin-like receptor subfamily B member 5	2.61157e+06
O75027	ABCB7_HUMAN	ABCB7	Iron-sulfur clusters transporter ABCB7, mitochondrial	7.72139e+06
O75051	PLXA2_HUMAN	PLXNA2	Plexin-A2	521614
O75083	WDR1_HUMAN	WDR1	WD repeat-containing protein 1	2.27022e+08
O75112	LDB3_HUMAN	LDB3	LIM domain-binding protein 3	2.4692e+07
O75116	ROCK2_HUMAN	ROCK2	Rho-associated protein kinase 2	2.83614e+07
O75122	CLAP2_HUMAN	CLASP2	CLIP-associating protein 2	8.14118e+06
O75131	CPNE3_HUMAN	CPNE3	Copine-3	6.22854e+07
O75146	HIP1R_HUMAN	HIP1R	Huntingtin-interacting protein 1-related protein	1.24445e+07
O75150	BRE1B_HUMAN	RNF40	E3 ubiquitin-protein ligase BRE1B	2.29629e+06
O75152	ZC11A_HUMAN	ZC3H11A	Zinc finger CCCH domain-containing protein 11A	3.54745e+06
O75153	CLU_HUMAN	CLUH	Clustered mitochondria protein homolog	2.57903e+07
O75165	DJC13_HUMAN	DNAJC13	DnaJ homolog subfamily C member 13	3.13207e+07
O75175	CNOT3_HUMAN	CNOT3	CCR4-NOT transcription complex subunit 3	6.11281e+06
O75208	COQ9_HUMAN	COQ9	Ubiquinone biosynthesis protein COQ9, mitochondrial	6.47001e+06
O75223	GGCT_HUMAN	GGCT	Gamma-glutamylcyclotransferase	1.83299e+07
O75251	NDUS7_HUMAN	NDUFS7	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	2.52408e+07
O75264	SIM24_HUMAN	SMIM24	Small integral membrane protein 24	4.55097e+06
O75306	NDUS2_HUMAN	NDUFS2	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	2.63882e+07
O75312	ZPR1_HUMAN	ZPR1	Zinc finger protein ZPR1	2.87217e+06
O75323	NIPS2_HUMAN	NIPSNAP2	Protein NipSnap homolog 2	9.30348e+07
O75339	CILP1_HUMAN	CILP	Cartilage intermediate layer protein 1	5.6127e+07
O75340	PDCD6_HUMAN	PDCD6	Programmed cell death protein 6	6.47049e+07
O75347	TBCA_HUMAN	TBCA	Tubulin-specific chaperone A	6.11656e+07
O75348	VATG1_HUMAN	ATP6V1G1	V-type proton ATPase subunit G 1	4.21448e+07
O75351	VPS4B_HUMAN	VPS4B	Vacuolar protein sorting-associated protein 4B	3.59666e+07
O75356	ENTP5_HUMAN	ENTPD5	Nucleoside diphosphate phosphatase ENTPD5	6.11291e+06
O75363	BCAS1_HUMAN	BCAS1	Breast carcinoma-amplified sequence 1	1.18156e+07
O75367	H2AY_HUMAN	MACROH2A1	Core histone macro-H2A.1	1.94438e+08
O75368	SH3L1_HUMAN	SH3BGRL	Adapter SH3BGRL	1.13617e+08
O75369	FLNB_HUMAN	FLNB	Filamin-B	1.12904e+08
O75380	NDUS6_HUMAN	NDUFS6	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	1.26144e+07
O75382	TRIM3_HUMAN	TRIM3	Tripartite motif-containing protein 3	4.15001e+06
O75390	CISY_HUMAN	CS	Citrate synthase, mitochondrial	1.31674e+08
O75396	SC22B_HUMAN	SEC22B	Vesicle-trafficking protein SEC22b	1.07463e+08
O75400	PR40A_HUMAN	PRPF40A	Pre-mRNA-processing factor 40 homolog A	1.47626e+07
O75410	TACC1_HUMAN	TACC1	Transforming acidic coiled-coil-containing protein 1	7.45926e+06
O75431	MTX2_HUMAN	MTX2	Metaxin-2	8.12396e+06
O75436	VP26A_HUMAN	VPS26A	Vacuolar protein sorting-associated protein 26A	5.88488e+07
O75438	NDUB1_HUMAN	NDUFB1	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	6.74621e+07
O75439	MPPB_HUMAN	PMPCB	Mitochondrial-processing peptidase subunit beta	9.40069e+06
O75475	PSIP1_HUMAN	PSIP1	PC4 and SFRS1-interacting protein	8.01102e+06
O75477	ERLN1_HUMAN	ERLIN1	Erlin-1	8.26004e+06
O75489	NDUS3_HUMAN	NDUFS3	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	5.26229e+07
O75494	SRS10_HUMAN	SRSF10	Serine/arginine-rich splicing factor 10	3.17487e+07
O75506	HSBP1_HUMAN	HSBP1	Heat shock factor-binding protein 1	1.79416e+07
O75521	ECI2_HUMAN	ECI2	Enoyl-CoA delta isomerase 2	1.1549e+07
O75531	BAF_HUMAN	BANF1	Barrier-to-autointegration factor	1.19551e+08
O75533	SF3B1_HUMAN	SF3B1	Splicing factor 3B subunit 1	4.23572e+07
O75534	CSDE1_HUMAN	CSDE1	Cold shock domain-containing protein E1	1.76792e+07
O75569	PRKRA_HUMAN	PRKRA	Interferon-inducible double-stranded RNA-dependent protein kinase activator A	1.38613e+07
O75592	MYCB2_HUMAN	MYCBP2	E3 ubiquitin-protein ligase MYCBP2	8.27231e+06
O75608	LYPA1_HUMAN	LYPLA1	Acyl-protein thioesterase 1	2.50884e+07
O75636	FCN3_HUMAN	FCN3	Ficolin-3	4.23624e+06
O75643	U520_HUMAN	SNRNP200	U5 small nuclear ribonucleoprotein 200 kDa helicase	2.54059e+07
O75663	TIPRL_HUMAN	TIPRL	TIP41-like protein	8.8401e+06
O75688	PPM1B_HUMAN	PPM1B	Protein phosphatase 1B	2.0362e+07
O75694	NU155_HUMAN	NUP155	Nuclear pore complex protein Nup155	9.36186e+06
O75695	XRP2_HUMAN	RP2	Protein XRP2	8.27235e+06
O75718	CRTAP_HUMAN	CRTAP	Cartilage-associated protein	1.67794e+07
O75746	S2512_HUMAN	SLC25A12	Electrogenic aspartate/glutamate antiporter SLC25A12, mitochondrial	2.16886e+07
O75781	PALM_HUMAN	PALM	Paralemmin-1	2.12916e+07
O75795	UDB17_HUMAN	UGT2B17	UDP-glucuronosyltransferase 2B17	1.29601e+07
O75821	EIF3G_HUMAN	EIF3G	Eukaryotic translation initiation factor 3 subunit G	2.8435e+07
O75822	EIF3J_HUMAN	EIF3J	Eukaryotic translation initiation factor 3 subunit J	3.75773e+07
O75828	CBR3_HUMAN	CBR3	Carbonyl reductase [NADPH] 3	6.66363e+06
O75832	PSD10_HUMAN	PSMD10	26S proteasome non-ATPase regulatory subunit 10	1.25463e+07
O75843	AP1G2_HUMAN	AP1G2	AP-1 complex subunit gamma-like 2	1.41394e+07
O75844	FACE1_HUMAN	ZMPSTE24	CAAX prenyl protease 1 homolog	4.44634e+06
O75874	IDHC_HUMAN	IDH1	Isocitrate dehydrogenase [NADP] cytoplasmic	1.75248e+08
O75881	CP7B1_HUMAN	CYP7B1	Cytochrome P450 7B1	2.2634e+06
O75882	ATRN_HUMAN	ATRN	Attractin	4.97579e+06
O75884	RBBP9_HUMAN	RBBP9	Serine hydrolase RBBP9	1.41697e+07
O75886	STAM2_HUMAN	STAM2	Signal transducing adapter molecule 2	6.11154e+06
O75891	AL1L1_HUMAN	ALDH1L1	Cytosolic 10-formyltetrahydrofolate dehydrogenase	1.33833e+07
O75915	PRAF3_HUMAN	ARL6IP5	PRA1 family protein 3	7.08693e+07
O75923	DYSF_HUMAN	DYSF	Dysferlin	1.30342e+07
O75934	SPF27_HUMAN	BCAS2	Pre-mRNA-splicing factor SPF27	2.25274e+07
O75935	DCTN3_HUMAN	DCTN3	Dynactin subunit 3	1.29601e+07
O75937	DNJC8_HUMAN	DNAJC8	DnaJ homolog subfamily C member 8	1.56466e+07
O75947	ATP5H_HUMAN	ATP5PD	ATP synthase subunit d, mitochondrial	1.52371e+08
O75955	FLOT1_HUMAN	FLOT1	Flotillin-1	3.12361e+07
O75962	TRIO_HUMAN	TRIO	Triple functional domain protein	1.74217e+06
O75964	ATP5L_HUMAN	ATP5MG	ATP synthase subunit g, mitochondrial	2.79308e+07
O75976	CBPD_HUMAN	CPD	Carboxypeptidase D	2.61111e+06
O76003	GLRX3_HUMAN	GLRX3	Glutaredoxin-3	1.07622e+07
O76021	RL1D1_HUMAN	RSL1D1	Ribosomal L1 domain-containing protein 1	1.2381e+07
O76024	WFS1_HUMAN	WFS1	Wolframin	1.03175e+07
O76031	CLPX_HUMAN	CLPX	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial	1.11178e+07
O76070	SYUG_HUMAN	SNCG	Gamma-synuclein	7.19841e+07
O76071	CIAO1_HUMAN	CIAO1	Probable cytosolic iron-sulfur protein assembly protein CIAO1	4.02637e+06
O76074	PDE5A_HUMAN	PDE5A	cGMP-specific 3',5'-cyclic phosphodiesterase	5.4321e+06
O76094	SRP72_HUMAN	SRP72	Signal recognition particle subunit SRP72	1.90787e+07
O94760	DDAH1_HUMAN	DDAH1	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1	7.78093e+07
O94769	ECM2_HUMAN	ECM2	Extracellular matrix protein 2	1.14165e+06
O94776	MTA2_HUMAN	MTA2	Metastasis-associated protein MTA2	3.5782e+07
O94788	AL1A2_HUMAN	ALDH1A2	Retinal dehydrogenase 2	9.20553e+06
O94804	STK10_HUMAN	STK10	Serine/threonine-protein kinase 10	1.01494e+07
O94811	TPPP_HUMAN	TPPP	Tubulin polymerization-promoting protein	1.56995e+07
O94819	KBTBB_HUMAN	KBTBD11	Kelch repeat and BTB domain-containing protein 11	1.08153e+07
O94826	TOM70_HUMAN	TOMM70	Mitochondrial import receptor subunit TOM70	2.79492e+07
O94832	MYO1D_HUMAN	MYO1D	Unconventional myosin-Id	2.2277e+07
O94855	SC24D_HUMAN	SEC24D	Protein transport protein Sec24D	2.50145e+07
O94874	UFL1_HUMAN	UFL1	E3 UFM1-protein ligase 1	3.87621e+07
O94875	SRBS2_HUMAN	SORBS2	Sorbin and SH3 domain-containing protein 2	4.14726e+07
O94886	CSCL1_HUMAN	TMEM63A	CSC1-like protein 1	9.63471e+06
O94888	UBXN7_HUMAN	UBXN7	UBX domain-containing protein 7	3.69141e+06
O94901	SUN1_HUMAN	SUN1	SUN domain-containing protein 1	5.79762e+06
O94903	PLPHP_HUMAN	PLPBP	Pyridoxal phosphate homeostasis protein	2.067e+07
O94905	ERLN2_HUMAN	ERLIN2	Erlin-2	4.24125e+07
O94906	PRP6_HUMAN	PRPF6	Pre-mRNA-processing factor 6	1.71071e+07
O94911	ABCA8_HUMAN	ABCA8	ABC-type organic anion transporter ABCA8	5.3783e+06
O94919	ENDD1_HUMAN	ENDOD1	Endonuclease domain-containing 1 protein	2.38274e+07
O94925	GLSK_HUMAN	GLS	Glutaminase kidney isoform, mitochondrial	1.73589e+07
O94973	AP2A2_HUMAN	AP2A2	AP-2 complex subunit alpha-2	2.67637e+07
O94979	SC31A_HUMAN	SEC31A	Protein transport protein Sec31A	5.99829e+07
O95049	ZO3_HUMAN	TJP3	Tight junction protein ZO-3	3.24721e+06
O95071	UBR5_HUMAN	UBR5	E3 ubiquitin-protein ligase UBR5	1.18414e+06
O95140	MFN2_HUMAN	MFN2	Mitofusin-2	1.02137e+07
O95154	ARK73_HUMAN	AKR7A3	Aflatoxin B1 aldehyde reductase member 3	8.82095e+07
O95163	ELP1_HUMAN	ELP1	Elongator complex protein 1	4.89618e+06
O95168	NDUB4_HUMAN	NDUFB4	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4	5.43644e+07
O95169	NDUB8_HUMAN	NDUFB8	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial	1.4308e+07
O95182	NDUA7_HUMAN	NDUFA7	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7	1.61469e+06
O95183	VAMP5_HUMAN	VAMP5	Vesicle-associated membrane protein 5	3.02087e+06
O95197	RTN3_HUMAN	RTN3	Reticulon-3	2.24932e+07
O95202	LETM1_HUMAN	LETM1	Mitochondrial proton/calcium exchanger protein	1.57652e+07
O95210	STBD1_HUMAN	STBD1	Starch-binding domain-containing protein 1	1.19934e+07
O95218	ZRAB2_HUMAN	ZRANB2	Zinc finger Ran-binding domain-containing protein 2	6.25401e+06
O95219	SNX4_HUMAN	SNX4	Sorting nexin-4	1.13981e+07
O95232	LC7L3_HUMAN	LUC7L3	Luc7-like protein 3	1.77857e+07
O95292	VAPB_HUMAN	VAPB	Vesicle-associated membrane protein-associated protein B/C	2.82907e+07
O95295	SNAPN_HUMAN	SNAPIN	SNARE-associated protein Snapin	9.04424e+06
O95298	NDUC2_HUMAN	NDUFC2	NADH dehydrogenase [ubiquinone] 1 subunit C2	8.25835e+06
O95299	NDUAA_HUMAN	NDUFA10	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	5.55153e+07
O95302	FKBP9_HUMAN	FKBP9	Peptidyl-prolyl cis-trans isomerase FKBP9	3.43369e+07
O95319	CELF2_HUMAN	CELF2	CUGBP Elav-like family member 2	9.20862e+06
O95336	6PGL_HUMAN	PGLS	6-phosphogluconolactonase	5.96352e+07
O95340	PAPS2_HUMAN	PAPSS2	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2	1.6223e+07
O95352	ATG7_HUMAN	ATG7	Ubiquitin-like modifier-activating enzyme ATG7	9.99622e+06
O95363	SYFM_HUMAN	FARS2	Phenylalanine--tRNA ligase, mitochondrial	4.85468e+06
O95372	LYPA2_HUMAN	LYPLA2	Acyl-protein thioesterase 2	3.60933e+07
O95373	IPO7_HUMAN	IPO7	Importin-7	1.93365e+07
O95376	ARI2_HUMAN	ARIH2	E3 ubiquitin-protein ligase ARIH2	2.21254e+07
O95394	AGM1_HUMAN	PGM3	Phosphoacetylglucosamine mutase	2.69488e+07
O95400	CD2B2_HUMAN	CD2BP2	CD2 antigen cytoplasmic tail-binding protein 2	1.45393e+07
O95425	SVIL_HUMAN	SVIL	Supervillin	2.00306e+07
O95433	AHSA1_HUMAN	AHSA1	Activator of 90 kDa heat shock protein ATPase homolog 1	7.35104e+07
O95445	APOM_HUMAN	APOM	Apolipoprotein M	2.02168e+07
O95453	PARN_HUMAN	PARN	Poly(A)-specific ribonuclease PARN	1.34538e+07
O95456	PSMG1_HUMAN	PSMG1	Proteasome assembly chaperone 1	9.33494e+06
O95466	FMNL1_HUMAN	FMNL1	Formin-like protein 1	1.55329e+07
O95470	SGPL1_HUMAN	SGPL1	Sphingosine-1-phosphate lyase 1	1.15734e+07
O95479	G6PE_HUMAN	H6PD	GDH/6PGL endoplasmic bifunctional protein	1.21313e+07
O95486	SC24A_HUMAN	SEC24A	Protein transport protein Sec24A	1.24974e+07
O95487	SC24B_HUMAN	SEC24B	Protein transport protein Sec24B	7.48025e+06
O95497	VNN1_HUMAN	VNN1	Pantetheinase	1.59671e+07
O95571	ETHE1_HUMAN	ETHE1	Persulfide dioxygenase ETHE1, mitochondrial	8.30387e+07
O95573	ACSL3_HUMAN	ACSL3	Fatty acid CoA ligase Acsl3	2.7366e+07
O95671	ASML_HUMAN	ASMTL	Probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein	7.60356e+06
O95674	CDS2_HUMAN	CDS2	Phosphatidate cytidylyltransferase 2	8.17127e+06
O95696	BRD1_HUMAN	BRD1	Bromodomain-containing protein 1	1.12906e+06
O95716	RAB3D_HUMAN	RAB3D	Ras-related protein Rab-3D	8.48277e+06
O95721	SNP29_HUMAN	SNAP29	Synaptosomal-associated protein 29	1.09826e+07
O95747	OXSR1_HUMAN	OXSR1	Serine/threonine-protein kinase OSR1	4.63209e+07
O95749	GGPPS_HUMAN	GGPS1	Geranylgeranyl pyrophosphate synthase	3.09708e+06
O95757	HS74L_HUMAN	HSPA4L	Heat shock 70 kDa protein 4L	2.64136e+06
O95758	PTBP3_HUMAN	PTBP3	Polypyrimidine tract-binding protein 3	1.43311e+07
O95777	LSM8_HUMAN	LSM8	U6 snRNA-associated Sm-like protein LSm8	1.40808e+07
O95782	AP2A1_HUMAN	AP2A1	AP-2 complex subunit alpha-1	8.98637e+07
O95786	RIGI_HUMAN	RIGI	Antiviral innate immune response receptor RIG-I	1.37838e+07
O95793	STAU1_HUMAN	STAU1	Double-stranded RNA-binding protein Staufen homolog 1	1.77041e+07
O95801	TTC4_HUMAN	TTC4	Tetratricopeptide repeat protein 4	5.13303e+06
O95810	CAVN2_HUMAN	CAVIN2	Caveolae-associated protein 2	5.59887e+07
O95816	BAG2_HUMAN	BAG2	BAG family molecular chaperone regulator 2	4.25545e+07
O95817	BAG3_HUMAN	BAG3	BAG family molecular chaperone regulator 3	2.2301e+07
O95819	M4K4_HUMAN	MAP4K4	Mitogen-activated protein kinase kinase kinase kinase 4	1.32456e+07
O95822	DCMC_HUMAN	MLYCD	Malonyl-CoA decarboxylase, mitochondrial	1.93119e+07
O95831	AIFM1_HUMAN	AIFM1	Apoptosis-inducing factor 1, mitochondrial	6.2252e+07
O95834	EMAL2_HUMAN	EML2	Echinoderm microtubule-associated protein-like 2	5.41955e+07
O95848	NUD14_HUMAN	NUDT14	Uridine diphosphate glucose pyrophosphatase NUDT14	5.20109e+06
O95861	BPNT1_HUMAN	BPNT1	3'(2'),5'-bisphosphate nucleotidase 1	2.6148e+07
O95865	DDAH2_HUMAN	DDAH2	N(G),N(G)-dimethylarginine dimethylaminohydrolase 2	4.35082e+07
O95870	ABHGA_HUMAN	ABHD16A	Phosphatidylserine lipase ABHD16A	9.17958e+06
O95881	TXD12_HUMAN	TXNDC12	Thioredoxin domain-containing protein 12	2.78107e+07
O95967	FBLN4_HUMAN	EFEMP2	EGF-containing fibulin-like extracellular matrix protein 2	4.87208e+07
O95985	TOP3B_HUMAN	TOP3B	DNA topoisomerase 3-beta-1	2.71121e+06
O95989	NUDT3_HUMAN	NUDT3	Diphosphoinositol polyphosphate phosphohydrolase 1	1.44874e+07
O95994	AGR2_HUMAN	AGR2	Anterior gradient protein 2 homolog	3.29617e+08
O96000	NDUBA_HUMAN	NDUFB10	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10	4.17405e+07
O96008	TOM40_HUMAN	TOMM40	Mitochondrial import receptor subunit TOM40 homolog	1.05267e+07
O96011	PX11B_HUMAN	PEX11B	Peroxisomal membrane protein 11B	4.41914e+06
O96019	ACL6A_HUMAN	ACTL6A	Actin-like protein 6A	1.32679e+07
P00167	CYB5_HUMAN	CYB5A	Cytochrome b5	6.87413e+07
P00325	ADH1B_HUMAN	ADH1B	All-trans-retinol dehydrogenase [NAD(+)] ADH1B	3.16306e+08
P00326	ADH1G_HUMAN	ADH1C	Alcohol dehydrogenase 1C	9.02132e+07
P00338	LDHA_HUMAN	LDHA	L-lactate dehydrogenase A chain	4.93567e+08
P00352	AL1A1_HUMAN	ALDH1A1	Aldehyde dehydrogenase 1A1	5.47931e+08
P00367	DHE3_HUMAN	GLUD1	Glutamate dehydrogenase 1, mitochondrial	1.21032e+08
P00387	NB5R3_HUMAN	CYB5R3	NADH-cytochrome b5 reductase 3	1.37853e+08
P00390	GSHR_HUMAN	GSR	Glutathione reductase, mitochondrial	8.61821e+07
P00403	COX2_HUMAN	MT-CO2	Cytochrome c oxidase subunit 2	4.1606e+08
P00441	SODC_HUMAN	SOD1	Superoxide dismutase [Cu-Zn]	1.64193e+08
P00450	CERU_HUMAN	CP	Ceruloplasmin	2.68253e+08
P00480	OTC_HUMAN	OTC	Ornithine transcarbamylase, mitochondrial	5.56666e+07
