Protein.Group	Protein.Names	Genes	First.Protein.Description	E:\RA\work\7_1_task\TCPA\E20201002yuanch_Connie_TCPA_60minDIA_b4-6.mzML
O43920	NDUS5_HUMAN	NDUFS5	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5	7.5754e+06
O43924	PDE6D_HUMAN	PDE6D	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta	9.44481e+06
O60216	RAD21_HUMAN	RAD21	Double-strand-break repair protein rad21 homolog	1.37373e+07
O60231	DHX16_HUMAN	DHX16	Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16	2.67632e+06
O60232	ZNRD2_HUMAN	ZNRD2	Protein ZNRD2	1.66883e+07
O60234	GMFG_HUMAN	GMFG	Glia maturation factor gamma	1.78242e+07
O60237	MYPT2_HUMAN	PPP1R12B	Protein phosphatase 1 regulatory subunit 12B	3.54737e+07
O60245	PCDH7_HUMAN	PCDH7	Protocadherin-7	4.91953e+06
O60256	KPRB_HUMAN	PRPSAP2	Phosphoribosyl pyrophosphate synthase-associated protein 2	1.2746e+07
O60262	GBG7_HUMAN	GNG7	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-7	3.23587e+06
O60264	SMCA5_HUMAN	SMARCA5	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5	7.09722e+06
O60268	K0513_HUMAN	KIAA0513	Uncharacterized protein KIAA0513	7.78619e+06
O60271	JIP4_HUMAN	SPAG9	C-Jun-amino-terminal kinase-interacting protein 4	2.35495e+07
O60282	KIF5C_HUMAN	KIF5C	Kinesin heavy chain isoform 5C	936992
O60306	AQR_HUMAN	AQR	RNA helicase aquarius	3.05581e+07
O60313	OPA1_HUMAN	OPA1	Dynamin-like 120 kDa protein, mitochondrial	1.39953e+07
O60331	PI51C_HUMAN	PIP5K1C	Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma	1.03414e+07
O60341	KDM1A_HUMAN	KDM1A	Lysine-specific histone demethylase 1A	4.23624e+06
O60443	GSDME_HUMAN	GSDME	Gasdermin-E	1.41423e+07
O60462	NRP2_HUMAN	NRP2	Neuropilin-2	1.88229e+07
O60493	SNX3_HUMAN	SNX3	Sorting nexin-3	7.22049e+07
O60496	DOK2_HUMAN	DOK2	Docking protein 2	431623
O60502	OGA_HUMAN	OGA	Protein O-GlcNAcase	4.72665e+06
O60504	VINEX_HUMAN	SORBS3	Vinexin	2.27568e+08
O60506	HNRPQ_HUMAN	SYNCRIP	Heterogeneous nuclear ribonucleoprotein Q	1.43354e+08
O60518	RNBP6_HUMAN	RANBP6	Ran-binding protein 6	2.16802e+07
O60524	NEMF_HUMAN	NEMF	Ribosome quality control complex subunit NEMF	9.61782e+06
O60551	NMT2_HUMAN	NMT2	Glycylpeptide N-tetradecanoyltransferase 2	1.1139e+06
O60568	PLOD3_HUMAN	PLOD3	Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3	3.18868e+07
O60573	IF4E2_HUMAN	EIF4E2	Eukaryotic translation initiation factor 4E type 2	6.63686e+06
O60610	DIAP1_HUMAN	DIAPH1	Protein diaphanous homolog 1	2.27039e+07
O60613	SEP15_HUMAN	SELENOF	Selenoprotein F	8.67193e+06
O60645	EXOC3_HUMAN	EXOC3	Exocyst complex component 3	1.18991e+07
O60664	PLIN3_HUMAN	PLIN3	Perilipin-3	3.73114e+07
O60684	IMA7_HUMAN	KPNA6	Importin subunit alpha-7	1.20257e+07
O60687	SRPX2_HUMAN	SRPX2	Sushi repeat-containing protein SRPX2	4.06813e+06
O60701	UGDH_HUMAN	UGDH	UDP-glucose 6-dehydrogenase	4.5369e+07
O60716	CTND1_HUMAN	CTNND1	Catenin delta-1	4.46677e+07
O60739;P41567	EIF1B_HUMAN;EIF1_HUMAN	EIF1;EIF1B	Eukaryotic translation initiation factor 1b	2.25461e+07
O60749	SNX2_HUMAN	SNX2	Sorting nexin-2	5.33047e+07
O60762	DPM1_HUMAN	DPM1	Dolichol-phosphate mannosyltransferase subunit 1	1.34855e+07
O60763	USO1_HUMAN	USO1	General vesicular transport factor p115	3.75103e+07
O60784	TOM1_HUMAN	TOM1	Target of Myb1 membrane trafficking protein	1.03252e+07
O60826	CCD22_HUMAN	CCDC22	Coiled-coil domain-containing protein 22	7.81061e+06
O60831	PRAF2_HUMAN	PRAF2	PRA1 family protein 2	5.24104e+07
O60832	DKC1_HUMAN	DKC1	H/ACA ribonucleoprotein complex subunit DKC1	1.6389e+07
O60841	IF2P_HUMAN	EIF5B	Eukaryotic translation initiation factor 5B	2.20345e+07
O60869	EDF1_HUMAN	EDF1	Endothelial differentiation-related factor 1	1.01874e+07
O60879	DIAP2_HUMAN	DIAPH2	Protein diaphanous homolog 2	3.70895e+07
O60884	DNJA2_HUMAN	DNAJA2	DnaJ homolog subfamily A member 2	1.1705e+07
O60885	BRD4_HUMAN	BRD4	Bromodomain-containing protein 4	893840
O60888	CUTA_HUMAN	CUTA	Protein CutA	3.19133e+07
O60925	PFD1_HUMAN	PFDN1	Prefoldin subunit 1	1.2665e+07
O60927	PP1RB_HUMAN	PPP1R11	E3 ubiquitin-protein ligase PPP1R11	2.37639e+06
O60934	NBN_HUMAN	NBN	Nibrin	4.74274e+08
O75044	SRGP2_HUMAN	SRGAP2	SLIT-ROBO Rho GTPase-activating protein 2	5.45368e+06
O75083	WDR1_HUMAN	WDR1	WD repeat-containing protein 1	3.11123e+08
O75084;Q14332	FZD2_HUMAN;FZD7_HUMAN	FZD2;FZD7	Frizzled-7	4.70505e+06
O75094	SLIT3_HUMAN	SLIT3	Slit homolog 3 protein	3.73749e+06
O75112	LDB3_HUMAN	LDB3	LIM domain-binding protein 3	9.57327e+06
O75116	ROCK2_HUMAN	ROCK2	Rho-associated protein kinase 2	2.61453e+07
O75122	CLAP2_HUMAN	CLASP2	CLIP-associating protein 2	7.70278e+06
O75131	CPNE3_HUMAN	CPNE3	Copine-3	5.8594e+07
O75150	BRE1B_HUMAN	RNF40	E3 ubiquitin-protein ligase BRE1B	9.43376e+07
O75153	CLU_HUMAN	CLUH	Clustered mitochondria protein homolog	2.78879e+06
O75157	T22D2_HUMAN	TSC22D2	TSC22 domain family protein 2	1.49393e+06
O75165	DJC13_HUMAN	DNAJC13	DnaJ homolog subfamily C member 13	2.33614e+07
O75175	CNOT3_HUMAN	CNOT3	CCR4-NOT transcription complex subunit 3	1.29038e+07
O75190	DNJB6_HUMAN	DNAJB6	DnaJ homolog subfamily B member 6	8.56311e+06
O75208	COQ9_HUMAN	COQ9	Ubiquinone biosynthesis protein COQ9, mitochondrial	1.82727e+06
O75251	NDUS7_HUMAN	NDUFS7	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	2.77663e+07
O75298	RTN2_HUMAN	RTN2	Reticulon-2	4.33579e+06
O75306	NDUS2_HUMAN	NDUFS2	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	2.4327e+07
O75312	ZPR1_HUMAN	ZPR1	Zinc finger protein ZPR1	7.68557e+06
O75323	NIPS2_HUMAN	NIPSNAP2	Protein NipSnap homolog 2	8.72088e+07
O75340	PDCD6_HUMAN	PDCD6	Programmed cell death protein 6	6.62204e+07
O75347	TBCA_HUMAN	TBCA	Tubulin-specific chaperone A	4.02711e+07
O75348	VATG1_HUMAN	ATP6V1G1	V-type proton ATPase subunit G 1	2.08002e+07
O75351	VPS4B_HUMAN	VPS4B	Vacuolar protein sorting-associated protein 4B	7.04281e+07
O75367	H2AY_HUMAN	MACROH2A1	Core histone macro-H2A.1	1.25976e+08
O75368	SH3L1_HUMAN	SH3BGRL	Adapter SH3BGRL	2.36977e+08
O75369	FLNB_HUMAN	FLNB	Filamin-B	8.41763e+07
O75376	NCOR1_HUMAN	NCOR1	Nuclear receptor corepressor 1	5.8277e+06
O75380	NDUS6_HUMAN	NDUFS6	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	1.61265e+06
O75382	TRIM3_HUMAN	TRIM3	Tripartite motif-containing protein 3	8.74302e+06
O75390	CISY_HUMAN	CS	Citrate synthase, mitochondrial	7.75494e+07
O75396	SC22B_HUMAN	SEC22B	Vesicle-trafficking protein SEC22b	8.54574e+07
O75400	PR40A_HUMAN	PRPF40A	Pre-mRNA-processing factor 40 homolog A	9.40856e+06
O75410	TACC1_HUMAN	TACC1	Transforming acidic coiled-coil-containing protein 1	1.15569e+07
O75431	MTX2_HUMAN	MTX2	Metaxin-2	9.50171e+06
O75436	VP26A_HUMAN	VPS26A	Vacuolar protein sorting-associated protein 26A	8.15951e+07
O75438	NDUB1_HUMAN	NDUFB1	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	5.13421e+07
O75439	MPPB_HUMAN	PMPCB	Mitochondrial-processing peptidase subunit beta	6.81134e+06
O75449;Q9BW62	KATL1_HUMAN;KTNA1_HUMAN	KATNA1;KATNAL1	Katanin p60 ATPase-containing subunit A1	2.90798e+06
O75477	ERLN1_HUMAN	ERLIN1	Erlin-1	3.03146e+07
O75489	NDUS3_HUMAN	NDUFS3	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	3.65291e+07
O75494	SRS10_HUMAN	SRSF10	Serine/arginine-rich splicing factor 10	2.19596e+07
O75506	HSBP1_HUMAN	HSBP1	Heat shock factor-binding protein 1	2.13184e+07
O75521	ECI2_HUMAN	ECI2	Enoyl-CoA delta isomerase 2	4.20752e+06
O75531	BAF_HUMAN	BANF1	Barrier-to-autointegration factor	1.8275e+08
O75533	SF3B1_HUMAN	SF3B1	Splicing factor 3B subunit 1	2.01468e+07
O75534	CSDE1_HUMAN	CSDE1	Cold shock domain-containing protein E1	2.65309e+07
O75569	PRKRA_HUMAN	PRKRA	Interferon-inducible double-stranded RNA-dependent protein kinase activator A	1.42507e+07
O75586	MED6_HUMAN	MED6	Mediator of RNA polymerase II transcription subunit 6	644253
O75592	MYCB2_HUMAN	MYCBP2	E3 ubiquitin-protein ligase MYCBP2	1.27555e+06
O75607	NPM3_HUMAN	NPM3	Nucleoplasmin-3	8.26775e+06
O75608	LYPA1_HUMAN	LYPLA1	Acyl-protein thioesterase 1	5.47693e+06
O75636	FCN3_HUMAN	FCN3	Ficolin-3	4.17176e+06
O75643	U520_HUMAN	SNRNP200	U5 small nuclear ribonucleoprotein 200 kDa helicase	2.2684e+07
O75663	TIPRL_HUMAN	TIPRL	TIP41-like protein	1.72047e+07
O75688	PPM1B_HUMAN	PPM1B	Protein phosphatase 1B	1.18865e+07
O75694	NU155_HUMAN	NUP155	Nuclear pore complex protein Nup155	7.68025e+06
O75695	XRP2_HUMAN	RP2	Protein XRP2	5.31202e+06
O75718	CRTAP_HUMAN	CRTAP	Cartilage-associated protein	3.31508e+07
O75746	S2512_HUMAN	SLC25A12	Electrogenic aspartate/glutamate antiporter SLC25A12, mitochondrial	3.37247e+07
O75781	PALM_HUMAN	PALM	Paralemmin-1	1.77354e+07
O75792	RNH2A_HUMAN	RNASEH2A	Ribonuclease H2 subunit A	5.2821e+06
O75821	EIF3G_HUMAN	EIF3G	Eukaryotic translation initiation factor 3 subunit G	2.14766e+07
O75822	EIF3J_HUMAN	EIF3J	Eukaryotic translation initiation factor 3 subunit J	1.47284e+07
O75828	CBR3_HUMAN	CBR3	Carbonyl reductase [NADPH] 3	6.16722e+06
O75832	PSD10_HUMAN	PSMD10	26S proteasome non-ATPase regulatory subunit 10	1.75986e+07
O75844	FACE1_HUMAN	ZMPSTE24	CAAX prenyl protease 1 homolog	8.51517e+06
O75874	IDHC_HUMAN	IDH1	Isocitrate dehydrogenase [NADP] cytoplasmic	4.33076e+07
O75882	ATRN_HUMAN	ATRN	Attractin	1.75806e+06
O75884	RBBP9_HUMAN	RBBP9	Serine hydrolase RBBP9	1.73932e+07
O75886	STAM2_HUMAN	STAM2	Signal transducing adapter molecule 2	1.66748e+06
O75915	PRAF3_HUMAN	ARL6IP5	PRA1 family protein 3	5.61047e+07
O75923	DYSF_HUMAN	DYSF	Dysferlin	4.66311e+07
O75934	SPF27_HUMAN	BCAS2	Pre-mRNA-splicing factor SPF27	9.15548e+06
O75935	DCTN3_HUMAN	DCTN3	Dynactin subunit 3	1.42626e+07
O75937	DNJC8_HUMAN	DNAJC8	DnaJ homolog subfamily C member 8	9.27698e+06
O75947	ATP5H_HUMAN	ATP5PD	ATP synthase subunit d, mitochondrial	4.50284e+07
O75955	FLOT1_HUMAN	FLOT1	Flotillin-1	2.16188e+07
O75962	TRIO_HUMAN	TRIO	Triple functional domain protein	2.5771e+06
O75964	ATP5L_HUMAN	ATP5MG	ATP synthase subunit g, mitochondrial	1.63135e+07
O76003	GLRX3_HUMAN	GLRX3	Glutaredoxin-3	1.6809e+07
O76021	RL1D1_HUMAN	RSL1D1	Ribosomal L1 domain-containing protein 1	8.5494e+06
O76024	WFS1_HUMAN	WFS1	Wolframin	5.14686e+06
O76071	CIAO1_HUMAN	CIAO1	Probable cytosolic iron-sulfur protein assembly protein CIAO1	6.27819e+06
O76094	SRP72_HUMAN	SRP72	Signal recognition particle subunit SRP72	1.36927e+07
O94760	DDAH1_HUMAN	DDAH1	N(G),N(G)-dimethylarginine dimethylaminohydrolase 1	1.31911e+06
O94769	ECM2_HUMAN	ECM2	Extracellular matrix protein 2	3.18005e+06
O94776	MTA2_HUMAN	MTA2	Metastasis-associated protein MTA2	3.01037e+07
O94788	AL1A2_HUMAN	ALDH1A2	Retinal dehydrogenase 2	4.64527e+07
O94804	STK10_HUMAN	STK10	Serine/threonine-protein kinase 10	4.4701e+06
O94806	KPCD3_HUMAN	PRKD3	Serine/threonine-protein kinase D3	4.72656e+06
O94826	TOM70_HUMAN	TOMM70	Mitochondrial import receptor subunit TOM70	1.2904e+07
O94832	MYO1D_HUMAN	MYO1D	Unconventional myosin-Id	1.07217e+07
O94855	SC24D_HUMAN	SEC24D	Protein transport protein Sec24D	1.93429e+07
O94874	UFL1_HUMAN	UFL1	E3 UFM1-protein ligase 1	3.03479e+07
O94875	SRBS2_HUMAN	SORBS2	Sorbin and SH3 domain-containing protein 2	3.20608e+07
O94880	PHF14_HUMAN	PHF14	PHD finger protein 14	4.57524e+06
O94886	CSCL1_HUMAN	TMEM63A	CSC1-like protein 1	2.07316e+06
O94888	UBXN7_HUMAN	UBXN7	UBX domain-containing protein 7	4.72525e+06
O94901	SUN1_HUMAN	SUN1	SUN domain-containing protein 1	9.02143e+06
O94903	PLPHP_HUMAN	PLPBP	Pyridoxal phosphate homeostasis protein	1.18843e+07
O94906	PRP6_HUMAN	PRPF6	Pre-mRNA-processing factor 6	7.37712e+06
O94919	ENDD1_HUMAN	ENDOD1	Endonuclease domain-containing 1 protein	2.98551e+07
O94925	GLSK_HUMAN	GLS	Glutaminase kidney isoform, mitochondrial	3.27093e+06
O94966	UBP19_HUMAN	USP19	Ubiquitin carboxyl-terminal hydrolase 19	2.07598e+06
O94973	AP2A2_HUMAN	AP2A2	AP-2 complex subunit alpha-2	2.90724e+07
O94979	SC31A_HUMAN	SEC31A	Protein transport protein Sec31A	6.40238e+07
O94992;Q96MH2	HEXI1_HUMAN;HEXI2_HUMAN	HEXIM1;HEXIM2	Protein HEXIM1	1.82868e+06
O95140	MFN2_HUMAN	MFN2	Mitofusin-2	5.43728e+06
O95168	NDUB4_HUMAN	NDUFB4	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4	3.83804e+07
O95169	NDUB8_HUMAN	NDUFB8	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial	7.28264e+06
O95197	RTN3_HUMAN	RTN3	Reticulon-3	2.40609e+07
O95202	LETM1_HUMAN	LETM1	Mitochondrial proton/calcium exchanger protein	9.83909e+06
O95210	STBD1_HUMAN	STBD1	Starch-binding domain-containing protein 1	1.86088e+07
O95218	ZRAB2_HUMAN	ZRANB2	Zinc finger Ran-binding domain-containing protein 2	8.10685e+06
O95219	SNX4_HUMAN	SNX4	Sorting nexin-4	1.20893e+07
O95232	LC7L3_HUMAN	LUC7L3	Luc7-like protein 3	1.34668e+07
O95248	MTMR5_HUMAN	SBF1	Myotubularin-related protein 5	3.07885e+06
O95292	VAPB_HUMAN	VAPB	Vesicle-associated membrane protein-associated protein B/C	1.74848e+07
O95295	SNAPN_HUMAN	SNAPIN	SNARE-associated protein Snapin	8.01816e+06
O95299	NDUAA_HUMAN	NDUFA10	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	5.20335e+07
O95302	FKBP9_HUMAN	FKBP9	Peptidyl-prolyl cis-trans isomerase FKBP9	5.12392e+07
O95319	CELF2_HUMAN	CELF2	CUGBP Elav-like family member 2	9.63931e+06
O95336	6PGL_HUMAN	PGLS	6-phosphogluconolactonase	3.97034e+07
O95340	PAPS2_HUMAN	PAPSS2	Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2	3.45295e+06
O95352	ATG7_HUMAN	ATG7	Ubiquitin-like modifier-activating enzyme ATG7	9.99241e+06
O95372	LYPA2_HUMAN	LYPLA2	Acyl-protein thioesterase 2	8.47095e+06
O95373	IPO7_HUMAN	IPO7	Importin-7	4.44702e+07
O95394	AGM1_HUMAN	PGM3	Phosphoacetylglucosamine mutase	1.96625e+07
O95396	MOCS3_HUMAN	MOCS3	Adenylyltransferase and sulfurtransferase MOCS3	6.17723e+06
O95400	CD2B2_HUMAN	CD2BP2	CD2 antigen cytoplasmic tail-binding protein 2	1.98517e+07
O95425	SVIL_HUMAN	SVIL	Supervillin	2.6663e+07
O95433	AHSA1_HUMAN	AHSA1	Activator of 90 kDa heat shock protein ATPase homolog 1	4.20992e+07
O95445	APOM_HUMAN	APOM	Apolipoprotein M	7.17125e+06
O95450	ATS2_HUMAN	ADAMTS2	A disintegrin and metalloproteinase with thrombospondin motifs 2	1.15014e+06
O95453	PARN_HUMAN	PARN	Poly(A)-specific ribonuclease PARN	1.14087e+07
O95456	PSMG1_HUMAN	PSMG1	Proteasome assembly chaperone 1	1.13639e+07
O95466	FMNL1_HUMAN	FMNL1	Formin-like protein 1	4.0567e+06
O95479	G6PE_HUMAN	H6PD	GDH/6PGL endoplasmic bifunctional protein	1.96762e+07
O95486	SC24A_HUMAN	SEC24A	Protein transport protein Sec24A	8.96584e+06
O95487	SC24B_HUMAN	SEC24B	Protein transport protein Sec24B	4.5464e+06
O95571	ETHE1_HUMAN	ETHE1	Persulfide dioxygenase ETHE1, mitochondrial	3.28342e+07
O95573	ACSL3_HUMAN	ACSL3	Fatty acid CoA ligase Acsl3	2.1725e+07
O95602	RPA1_HUMAN	POLR1A	DNA-directed RNA polymerase I subunit RPA1	1.38135e+06
O95630	STABP_HUMAN	STAMBP	STAM-binding protein	2.88662e+06
O95671	ASML_HUMAN	ASMTL	Probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein	8.76315e+06
O95674	CDS2_HUMAN	CDS2	Phosphatidate cytidylyltransferase 2	6.84663e+06
O95696	BRD1_HUMAN	BRD1	Bromodomain-containing protein 1	1.58403e+06
O95721	SNP29_HUMAN	SNAP29	Synaptosomal-associated protein 29	4.8401e+06
O95747	OXSR1_HUMAN	OXSR1	Serine/threonine-protein kinase OSR1	3.48077e+07
O95749	GGPPS_HUMAN	GGPS1	Geranylgeranyl pyrophosphate synthase	1.91761e+06
O95777	LSM8_HUMAN	LSM8	U6 snRNA-associated Sm-like protein LSm8	2.07151e+07
O95782	AP2A1_HUMAN	AP2A1	AP-2 complex subunit alpha-1	6.7378e+07
O95786	RIGI_HUMAN	RIGI	Antiviral innate immune response receptor RIG-I	6.7476e+06
O95793	STAU1_HUMAN	STAU1	Double-stranded RNA-binding protein Staufen homolog 1	8.66718e+06
O95801	TTC4_HUMAN	TTC4	Tetratricopeptide repeat protein 4	963502
O95810	CAVN2_HUMAN	CAVIN2	Caveolae-associated protein 2	1.08024e+07
O95816	BAG2_HUMAN	BAG2	BAG family molecular chaperone regulator 2	1.72589e+08
O95817	BAG3_HUMAN	BAG3	BAG family molecular chaperone regulator 3	1.54876e+07
O95819	M4K4_HUMAN	MAP4K4	Mitogen-activated protein kinase kinase kinase kinase 4	9.42063e+06
O95822	DCMC_HUMAN	MLYCD	Malonyl-CoA decarboxylase, mitochondrial	3.39611e+06
O95825	QORL1_HUMAN	CRYZL1	Quinone oxidoreductase-like protein 1	9.56231e+06
O95831	AIFM1_HUMAN	AIFM1	Apoptosis-inducing factor 1, mitochondrial	2.08436e+07
O95834	EMAL2_HUMAN	EML2	Echinoderm microtubule-associated protein-like 2	1.52622e+07
O95837	GNA14_HUMAN	GNA14	Guanine nucleotide-binding protein subunit alpha-14	4.19196e+07
O95861	BPNT1_HUMAN	BPNT1	3'(2'),5'-bisphosphate nucleotidase 1	1.42655e+07
O95865	DDAH2_HUMAN	DDAH2	N(G),N(G)-dimethylarginine dimethylaminohydrolase 2	5.67931e+07
O95870	ABHGA_HUMAN	ABHD16A	Phosphatidylserine lipase ABHD16A	7.28845e+06
O95881	TXD12_HUMAN	TXNDC12	Thioredoxin domain-containing protein 12	2.27155e+07
O95967	FBLN4_HUMAN	EFEMP2	EGF-containing fibulin-like extracellular matrix protein 2	1.42846e+07
O95985	TOP3B_HUMAN	TOP3B	DNA topoisomerase 3-beta-1	1.57226e+06
O95989	NUDT3_HUMAN	NUDT3	Diphosphoinositol polyphosphate phosphohydrolase 1	3.30259e+07
O96000	NDUBA_HUMAN	NDUFB10	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10	2.499e+07
O96005	CLPT1_HUMAN	CLPTM1	Putative lipid scramblase CLPTM1	1.08536e+07
O96008	TOM40_HUMAN	TOMM40	Mitochondrial import receptor subunit TOM40 homolog	1.02069e+07
O96019	ACL6A_HUMAN	ACTL6A	Actin-like protein 6A	2.02464e+07
P00167	CYB5_HUMAN	CYB5A	Cytochrome b5	1.53381e+07
P00338	LDHA_HUMAN	LDHA	L-lactate dehydrogenase A chain	1.4337e+08
P00352	AL1A1_HUMAN	ALDH1A1	Aldehyde dehydrogenase 1A1	3.416e+07
P00367	DHE3_HUMAN	GLUD1	Glutamate dehydrogenase 1, mitochondrial	6.19373e+07
P00387	NB5R3_HUMAN	CYB5R3	NADH-cytochrome b5 reductase 3	1.7138e+08
P00390	GSHR_HUMAN	GSR	Glutathione reductase, mitochondrial	2.23212e+07
P00403	COX2_HUMAN	MT-CO2	Cytochrome c oxidase subunit 2	1.43336e+08
P00441	SODC_HUMAN	SOD1	Superoxide dismutase [Cu-Zn]	1.07976e+08
P00450	CERU_HUMAN	CP	Ceruloplasmin	1.15537e+08
P00488	F13A_HUMAN	F13A1	Coagulation factor XIII A chain	1.47628e+08
P00491	PNPH_HUMAN	PNP	Purine nucleoside phosphorylase	1.71947e+07
P00492	HPRT_HUMAN	HPRT1	Hypoxanthine-guanine phosphoribosyltransferase	1.70649e+07
P00505	AATM_HUMAN	GOT2	Aspartate aminotransferase, mitochondrial	1.29888e+08
P00533	EGFR_HUMAN	EGFR	Epidermal growth factor receptor	1.4534e+06
P00558	PGK1_HUMAN	PGK1	Phosphoglycerate kinase 1	2.71621e+08
P00568	KAD1_HUMAN	AK1	Adenylate kinase isoenzyme 1	2.85324e+07
P00734	THRB_HUMAN	F2	Prothrombin	6.36892e+07
P00736	C1R_HUMAN	C1R	Complement C1r subcomponent	1.67552e+07
P00738	HPT_HUMAN	HP	Haptoglobin	2.17111e+08
P00739	HPTR_HUMAN	HPR	Haptoglobin-related protein	1.40893e+07
P00740	FA9_HUMAN	F9	Coagulation factor IX	4.60588e+06
P00742	FA10_HUMAN	F10	Coagulation factor X	7.13148e+06
P00746	CFAD_HUMAN	CFD	Complement factor D	7.1236e+06
P00747	PLMN_HUMAN	PLG	Plasminogen	1.0906e+08
P00748	FA12_HUMAN	F12	Coagulation factor XII	1.91108e+07
P00751	CFAB_HUMAN	CFB	Complement factor B	4.33673e+07
P00813	ADA_HUMAN	ADA	Adenosine deaminase	1.01615e+07
P00846	ATP6_HUMAN	MT-ATP6	ATP synthase subunit a	4.59516e+06
P00915	CAH1_HUMAN	CA1	Carbonic anhydrase 1	1.0789e+08
P00918	CAH2_HUMAN	CA2	Carbonic anhydrase 2	1.62357e+07
P00966	ASSY_HUMAN	ASS1	Argininosuccinate synthase	4.82902e+07
P01008	ANT3_HUMAN	SERPINC1	Antithrombin-III	9.20929e+07
P01009	A1AT_HUMAN	SERPINA1	Alpha-1-antitrypsin	2.72079e+08
P01011	AACT_HUMAN	SERPINA3	Alpha-1-antichymotrypsin	1.22052e+08
P01019	ANGT_HUMAN	AGT	Angiotensinogen	5.43826e+07
P01023	A2MG_HUMAN	A2M	Alpha-2-macroglobulin	1.58843e+08
P01024	CO3_HUMAN	C3	Complement C3	2.18215e+08
P01031	CO5_HUMAN	C5	Complement C5	4.1546e+07
P01033	TIMP1_HUMAN	TIMP1	Metalloproteinase inhibitor 1	3.25819e+07
P01034	CYTC_HUMAN	CST3	Cystatin-C	2.78083e+07
P01042	KNG1_HUMAN	KNG1	Kininogen-1	1.34736e+08
P01111	RASN_HUMAN	NRAS	GTPase NRas	1.27828e+07
P01266	THYG_HUMAN	TG	Thyroglobulin	7.26369e+06
P01591	IGJ_HUMAN	JCHAIN	Immunoglobulin J chain	4.60771e+07
P01593;P01594	KV133_HUMAN;KVD33_HUMAN	IGKV1-33;IGKV1D-33	Immunoglobulin kappa variable 1D-33	1.95535e+07
P01599	KV117_HUMAN	IGKV1-17	Immunoglobulin kappa variable 1-17	1.4161e+07
P01619	KV320_HUMAN	IGKV3-20	Immunoglobulin kappa variable 3-20	2.73433e+08
P01624	KV315_HUMAN	IGKV3-15	Immunoglobulin kappa variable 3-15	2.44952e+08
P01700	LV147_HUMAN	IGLV1-47	Immunoglobulin lambda variable 1-47	2.04911e+08
P01704	LV214_HUMAN	IGLV2-14	Immunoglobulin lambda variable 2-14	9.70328e+06
P01709	LV208_HUMAN	IGLV2-8	Immunoglobulin lambda variable 2-8	1.99488e+07
P01717;P01718	LV325_HUMAN;LV327_HUMAN	IGLV3-25;IGLV3-27	Immunoglobulin lambda variable 3-25	6.33784e+06
P01721	LV657_HUMAN	IGLV6-57	Immunoglobulin lambda variable 6-57	1.44131e+06
P01742	HV169_HUMAN	IGHV1-69	Immunoglobulin heavy variable 1-69	6.06579e+06
P01743	HV146_HUMAN	IGHV1-46	Immunoglobulin heavy variable 1-46	1.09545e+07
P01766	HV313_HUMAN	IGHV3-13	Immunoglobulin heavy variable 3-13	2.12661e+08
P01768;P01772;P0DP02;P0DP03	HV330_HUMAN;HV333_HUMAN;HVC05_HUMAN;HVC33_HUMAN	IGHV3-30;IGHV3-30-3;IGHV3-30-5;IGHV3-33	Immunoglobulin heavy variable 3-30	9.39588e+06
P01780	HV307_HUMAN	IGHV3-7	Immunoglobulin heavy variable 3-7	4.07056e+07
P01834	IGKC_HUMAN	IGKC	Immunoglobulin kappa constant	5.91725e+08
P01857;P0DOX5	IGG1_HUMAN;IGHG1_HUMAN	IGHG1	Immunoglobulin heavy constant gamma 1	9.55067e+08
P01859	IGHG2_HUMAN	IGHG2	Immunoglobulin heavy constant gamma 2	1.6944e+09
P01860	IGHG3_HUMAN	IGHG3	Immunoglobulin heavy constant gamma 3	5.67229e+08
P01861	IGHG4_HUMAN	IGHG4	Immunoglobulin heavy constant gamma 4	1.1924e+08
P01871	IGHM_HUMAN	IGHM	Immunoglobulin heavy constant mu	3.01728e+08
P01876	IGHA1_HUMAN	IGHA1	Immunoglobulin heavy constant alpha 1	5.54314e+08
P01889	HLAB_HUMAN	HLA-B	HLA class I histocompatibility antigen, B alpha chain	1.42177e+08
